PDX	Mouse	ERCC1FPKM	CancerType	Treatment	Day	TV
ES0204	80	47.0391	ES	Vehicle	14	887
ES0204	80	47.0391	ES	Vehicle	18	1047
ES0204	80	47.0391	ES	Vehicle	21	1264
ES0214	81	23.2078	ES	Vehicle	0	231
ES0214	81	23.2078	ES	Vehicle	4	245
ES0214	81	23.2078	ES	Vehicle	7	252
ES0214	81	23.2078	ES	Vehicle	11	255
ES0214	81	23.2078	ES	Vehicle	14	300
ES0214	81	23.2078	ES	Vehicle	18	285
ES0214	81	23.2078	ES	Vehicle	21	318
ES0214	82	23.2078	ES	Vehicle	0	202
ES0214	82	23.2078	ES	Vehicle	4	236
ES0214	82	23.2078	ES	Vehicle	7	245
ES0214	82	23.2078	ES	Vehicle	11	293
ES0214	82	23.2078	ES	Vehicle	14	333
ES0214	82	23.2078	ES	Vehicle	18	357
ES0214	82	23.2078	ES	Vehicle	21	353
ES0214	83	23.2078	ES	Vehicle	0	205
ES0214	83	23.2078	ES	Vehicle	4	208
ES0214	83	23.2078	ES	Vehicle	7	228
ES0214	83	23.2078	ES	Vehicle	11	242
ES0214	83	23.2078	ES	Vehicle	14	245
ES0214	83	23.2078	ES	Vehicle	18	201
ES0214	83	23.2078	ES	Vehicle	21	201
ES0214	84	23.2078	ES	Vehicle	0	157
ES0214	84	23.2078	ES	Vehicle	4	168
ES0214	84	23.2078	ES	Vehicle	7	167
ES0214	84	23.2078	ES	Vehicle	11	177
ES0214	84	23.2078	ES	Vehicle	14	173
ES0214	84	23.2078	ES	Vehicle	18	157
ES0214	84	23.2078	ES	Vehicle	21	127
ES0214	85	23.2078	ES	Vehicle	0	125
ES0214	85	23.2078	ES	Vehicle	4	155
ES0214	85	23.2078	ES	Vehicle	7	163
ES0214	85	23.2078	ES	Vehicle	11	162
ES0214	85	23.2078	ES	Vehicle	14	174
ES0214	85	23.2078	ES	Vehicle	18	153
ES0214	85	23.2078	ES	Vehicle	21	141
ES0214	86	23.2078	ES	Vehicle	0	147
ES0214	86	23.2078	ES	Vehicle	4	278
ES0214	86	23.2078	ES	Vehicle	7	359
ES0214	86	23.2078	ES	Vehicle	11	337
ES0214	86	23.2078	ES	Vehicle	14	314
ES0214	86	23.2078	ES	Vehicle	18	242
ES0214	86	23.2078	ES	Vehicle	21	299
ES0214	87	23.2078	ES	Vehicle	0	161
ES0214	87	23.2078	ES	Vehicle	4	260
ES0214	87	23.2078	ES	Vehicle	7	285
ES0214	87	23.2078	ES	Vehicle	11	303
ES0214	87	23.2078	ES	Vehicle	14	279
ES0214	87	23.2078	ES	Vehicle	18	228
ES0214	87	23.2078	ES	Vehicle	21	264
ES0214	88	23.2078	ES	Vehicle	0	171
ES0214	88	23.2078	ES	Vehicle	4	228
ES0214	88	23.2078	ES	Vehicle	7	262
ES0214	88	23.2078	ES	Vehicle	11	267
ES0214	88	23.2078	ES	Vehicle	14	264
ES0214	88	23.2078	ES	Vehicle	18	271
ES0214	88	23.2078	ES	Vehicle	21	256
ES0215	89	59.1792	ES	Vehicle	0	131
ES0215	89	59.1792	ES	Vehicle	4	318
ES0215	89	59.1792	ES	Vehicle	8	304
ES0215	89	59.1792	ES	Vehicle	11	316
ES0215	89	59.1792	ES	Vehicle	16	478
ES0215	89	59.1792	ES	Vehicle	18	539
ES0215	89	59.1792	ES	Vehicle	22	610
ES0215	90	59.1792	ES	Vehicle	0	192
ES0215	90	59.1792	ES	Vehicle	4	204
ES0215	90	59.1792	ES	Vehicle	8	302
ES0215	90	59.1792	ES	Vehicle	11	330
ES0215	90	59.1792	ES	Vehicle	16	329
ES0215	90	59.1792	ES	Vehicle	18	334
ES0215	90	59.1792	ES	Vehicle	22	337
ES0215	91	59.1792	ES	Vehicle	0	152
ES0215	91	59.1792	ES	Vehicle	4	305
ES0215	91	59.1792	ES	Vehicle	8	277
ES0215	91	59.1792	ES	Vehicle	11	515
ES0215	91	59.1792	ES	Vehicle	16	761
ES0215	91	59.1792	ES	Vehicle	18	733
ES0215	91	59.1792	ES	Vehicle	22	891
ES0215	92	59.1792	ES	Vehicle	0	114
ES0215	92	59.1792	ES	Vehicle	4	169
ES0215	92	59.1792	ES	Vehicle	8	249
ES0215	92	59.1792	ES	Vehicle	11	336
ES0215	92	59.1792	ES	Vehicle	16	533
ES0215	92	59.1792	ES	Vehicle	18	583
ES0215	92	59.1792	ES	Vehicle	22	680
ES0215	93	59.1792	ES	Vehicle	0	221
ES0215	93	59.1792	ES	Vehicle	4	777
ES0215	93	59.1792	ES	Vehicle	8	747
ES0215	93	59.1792	ES	Vehicle	11	826
ES0215	93	59.1792	ES	Vehicle	16	1269
ES0215	93	59.1792	ES	Vehicle	18	1112
ES0215	93	59.1792	ES	Vehicle	22	1554
ES0215	94	59.1792	ES	Vehicle	0	166
ES0215	94	59.1792	ES	Vehicle	4	283
ES0215	94	59.1792	ES	Vehicle	8	296
ES0215	94	59.1792	ES	Vehicle	11	305
ES0215	94	59.1792	ES	Vehicle	16	390
ES0215	94	59.1792	ES	Vehicle	18	377
ES0215	94	59.1792	ES	Vehicle	22	468
ES0215	95	59.1792	ES	Vehicle	0	272
ES0215	95	59.1792	ES	Vehicle	4	810
ES0215	95	59.1792	ES	Vehicle	8	1158
ES0215	95	59.1792	ES	Vehicle	11	1424
ES0215	95	59.1792	ES	Vehicle	16	1925
ES0215	95	59.1792	ES	Vehicle	18	1996
ES0215	95	59.1792	ES	Vehicle	22	2549
ES0215	96	59.1792	ES	Vehicle	0	137
ES0215	96	59.1792	ES	Vehicle	4	326
ES0215	96	59.1792	ES	Vehicle	8	410
ES0215	96	59.1792	ES	Vehicle	11	400
ES0215	96	59.1792	ES	Vehicle	16	384
ES0215	96	59.1792	ES	Vehicle	18	435
ES0215	96	59.1792	ES	Vehicle	22	423
ES2116	97	17.5939	ES	Vehicle	0	272
ES2116	97	17.5939	ES	Vehicle	3	581
ES2116	97	17.5939	ES	Vehicle	7	625
ES2116	97	17.5939	ES	Vehicle	10	686
ES2116	97	17.5939	ES	Vehicle	14	873
ES2116	97	17.5939	ES	Vehicle	17	881
ES2116	97	17.5939	ES	Vehicle	21	1142
ES2116	98	17.5939	ES	Vehicle	0	155
ES2116	98	17.5939	ES	Vehicle	3	220
ES2116	98	17.5939	ES	Vehicle	7	237
ES2116	98	17.5939	ES	Vehicle	10	283
ES2116	98	17.5939	ES	Vehicle	14	356
ES2116	98	17.5939	ES	Vehicle	17	364
ES2116	98	17.5939	ES	Vehicle	21	496
ES2116	99	17.5939	ES	Vehicle	0	130
ES2116	99	17.5939	ES	Vehicle	3	200
ES2116	99	17.5939	ES	Vehicle	7	270
ES2116	99	17.5939	ES	Vehicle	10	314
ES2116	99	17.5939	ES	Vehicle	14	431
ES2116	99	17.5939	ES	Vehicle	17	453
ES2116	99	17.5939	ES	Vehicle	21	558
ES2116	100	17.5939	ES	Vehicle	0	82
ES2116	100	17.5939	ES	Vehicle	3	117
ES2116	100	17.5939	ES	Vehicle	7	119
ES2116	100	17.5939	ES	Vehicle	10	120
ES2116	100	17.5939	ES	Vehicle	14	123
ES2116	100	17.5939	ES	Vehicle	17	122
ES2116	100	17.5939	ES	Vehicle	21	213
ES2116	101	17.5939	ES	Vehicle	0	94
ES2116	101	17.5939	ES	Vehicle	3	134
ES2116	101	17.5939	ES	Vehicle	7	142
ES2116	101	17.5939	ES	Vehicle	10	154
ES2116	101	17.5939	ES	Vehicle	14	221
ES2116	101	17.5939	ES	Vehicle	17	245
ES2116	101	17.5939	ES	Vehicle	21	256
ES2116	102	17.5939	ES	Vehicle	0	189
ES2116	102	17.5939	ES	Vehicle	3	218
ES2116	102	17.5939	ES	Vehicle	7	291
ES2116	102	17.5939	ES	Vehicle	10	332
ES2116	102	17.5939	ES	Vehicle	14	445
ES2116	102	17.5939	ES	Vehicle	17	479
ES2116	102	17.5939	ES	Vehicle	21	588
ES2116	103	17.5939	ES	Vehicle	0	237
ES2116	103	17.5939	ES	Vehicle	3	358
ES2116	103	17.5939	ES	Vehicle	7	371
ES2116	103	17.5939	ES	Vehicle	10	385
ES2116	103	17.5939	ES	Vehicle	14	539
ES2116	103	17.5939	ES	Vehicle	17	582
ES2116	103	17.5939	ES	Vehicle	21	590
ES2116	104	17.5939	ES	Vehicle	0	282
ES2116	104	17.5939	ES	Vehicle	3	413
ES2116	104	17.5939	ES	Vehicle	7	557
ES2116	104	17.5939	ES	Vehicle	10	724
ES2116	104	17.5939	ES	Vehicle	14	699
ES2116	104	17.5939	ES	Vehicle	17	824
ES2116	104	17.5939	ES	Vehicle	21	945
GA0006	105	14.9176	GA	Vehicle	0	276
GA0006	105	14.9176	GA	Vehicle	3	806
GA0006	105	14.9176	GA	Vehicle	6	564
GA0006	105	14.9176	GA	Vehicle	10	786
GA0006	105	14.9176	GA	Vehicle	13	1361
GA0006	105	14.9176	GA	Vehicle	18	1810
GA0006	105	14.9176	GA	Vehicle	21	1810
GA0006	106	14.9176	GA	Vehicle	0	176
GA0006	106	14.9176	GA	Vehicle	3	311
GA0006	106	14.9176	GA	Vehicle	6	465
GA0006	106	14.9176	GA	Vehicle	10	491
GA0006	106	14.9176	GA	Vehicle	13	720
GA0006	106	14.9176	GA	Vehicle	18	686
GA0006	106	14.9176	GA	Vehicle	21	825
GA0006	107	14.9176	GA	Vehicle	0	106
GA0006	107	14.9176	GA	Vehicle	3	344
GA0006	107	14.9176	GA	Vehicle	6	361
GA0006	107	14.9176	GA	Vehicle	10	378
GA0006	107	14.9176	GA	Vehicle	13	566
GA0006	107	14.9176	GA	Vehicle	18	606
GA0006	107	14.9176	GA	Vehicle	21	900
GA0006	108	14.9176	GA	Vehicle	0	101
GA0006	108	14.9176	GA	Vehicle	3	141
GA0006	108	14.9176	GA	Vehicle	6	155
GA0006	108	14.9176	GA	Vehicle	10	185
GA0006	108	14.9176	GA	Vehicle	13	339
GA0006	108	14.9176	GA	Vehicle	18	532
GA0006	108	14.9176	GA	Vehicle	21	521
GA0006	109	14.9176	GA	Vehicle	0	195
GA0006	109	14.9176	GA	Vehicle	3	254
GA0006	109	14.9176	GA	Vehicle	6	312
GA0006	109	14.9176	GA	Vehicle	10	374
GA0006	109	14.9176	GA	Vehicle	13	462
GA0006	109	14.9176	GA	Vehicle	18	454
GA0006	109	14.9176	GA	Vehicle	21	583
GA0006	110	14.9176	GA	Vehicle	0	142
GA0006	110	14.9176	GA	Vehicle	3	220
GA0006	110	14.9176	GA	Vehicle	6	399
GA0006	110	14.9176	GA	Vehicle	10	534
GA0006	110	14.9176	GA	Vehicle	13	847
GA0006	110	14.9176	GA	Vehicle	18	1225
GA0006	110	14.9176	GA	Vehicle	21	1291
GA0006	111	14.9176	GA	Vehicle	0	157
GA0006	111	14.9176	GA	Vehicle	3	189
GA0006	111	14.9176	GA	Vehicle	6	333
GA0006	111	14.9176	GA	Vehicle	10	379
GA0006	111	14.9176	GA	Vehicle	13	470
GA0006	111	14.9176	GA	Vehicle	18	573
GA0006	111	14.9176	GA	Vehicle	21	758
GA0006	112	14.9176	GA	Vehicle	0	211
GA0006	112	14.9176	GA	Vehicle	3	325
GA0006	112	14.9176	GA	Vehicle	6	351
GA0006	112	14.9176	GA	Vehicle	10	430
GA0006	112	14.9176	GA	Vehicle	13	540
GA0006	112	14.9176	GA	Vehicle	18	563
GA0006	112	14.9176	GA	Vehicle	21	766
GA0019	113	15.4136	GA	Vehicle	0	154
GA0019	113	15.4136	GA	Vehicle	3	180
GA0019	113	15.4136	GA	Vehicle	7	187
GA0019	113	15.4136	GA	Vehicle	10	283
GA0019	113	15.4136	GA	Vehicle	14	573
GA0019	113	15.4136	GA	Vehicle	17	712
GA0019	113	15.4136	GA	Vehicle	21	840
GA0019	114	15.4136	GA	Vehicle	0	142
GA0019	114	15.4136	GA	Vehicle	3	161
GA0019	114	15.4136	GA	Vehicle	7	272
GA0019	114	15.4136	GA	Vehicle	10	315
GA0019	114	15.4136	GA	Vehicle	14	601
GA0019	114	15.4136	GA	Vehicle	17	634
GA0019	114	15.4136	GA	Vehicle	21	928
GA0019	115	15.4136	GA	Vehicle	0	262
GA0019	115	15.4136	GA	Vehicle	3	318
GA0019	115	15.4136	GA	Vehicle	7	658
GA0019	115	15.4136	GA	Vehicle	10	885
GA0019	115	15.4136	GA	Vehicle	14	1058
GA0019	115	15.4136	GA	Vehicle	17	1477
GA0019	115	15.4136	GA	Vehicle	21	1554
GA0019	116	15.4136	GA	Vehicle	0	90
GA0019	116	15.4136	GA	Vehicle	3	141
GA0019	116	15.4136	GA	Vehicle	7	310
GA0019	116	15.4136	GA	Vehicle	10	482
GA0019	116	15.4136	GA	Vehicle	14	834
GA0019	116	15.4136	GA	Vehicle	17	722
GA0019	116	15.4136	GA	Vehicle	21	1572
GA0019	117	15.4136	GA	Vehicle	0	117
GA0019	117	15.4136	GA	Vehicle	3	174
GA0019	117	15.4136	GA	Vehicle	7	300
GA0019	117	15.4136	GA	Vehicle	10	406
GA0019	117	15.4136	GA	Vehicle	14	606
GA0019	117	15.4136	GA	Vehicle	17	922
GA0019	117	15.4136	GA	Vehicle	21	1026
GA0019	118	15.4136	GA	Vehicle	0	159
GA0019	118	15.4136	GA	Vehicle	3	157
GA0019	118	15.4136	GA	Vehicle	7	138
GA0019	118	15.4136	GA	Vehicle	10	229
GA0019	118	15.4136	GA	Vehicle	14	386
GA0019	118	15.4136	GA	Vehicle	17	421
GA0019	118	15.4136	GA	Vehicle	21	599
GA0019	119	15.4136	GA	Vehicle	0	264
GA0019	119	15.4136	GA	Vehicle	3	369
GA0019	119	15.4136	GA	Vehicle	7	460
GA0019	119	15.4136	GA	Vehicle	10	596
GA0019	119	15.4136	GA	Vehicle	14	1087
GA0019	119	15.4136	GA	Vehicle	17	1041
GA0019	119	15.4136	GA	Vehicle	21	1351
GA0019	120	15.4136	GA	Vehicle	0	181
GA0019	120	15.4136	GA	Vehicle	3	172
GA0019	120	15.4136	GA	Vehicle	7	247
GA0019	120	15.4136	GA	Vehicle	10	400
GA0019	120	15.4136	GA	Vehicle	14	514
GA0019	120	15.4136	GA	Vehicle	17	475
GA0019	120	15.4136	GA	Vehicle	21	602
GA0023	121	17.5003	GA	Vehicle	0	84
GA0023	121	17.5003	GA	Vehicle	5	70
GA0023	121	17.5003	GA	Vehicle	8	152
GA0023	121	17.5003	GA	Vehicle	11	111
GA0023	121	17.5003	GA	Vehicle	14	272
GA0023	121	17.5003	GA	Vehicle	19	232
GA0023	121	17.5003	GA	Vehicle	22	296
GA0023	122	17.5003	GA	Vehicle	0	202
GA0023	122	17.5003	GA	Vehicle	5	203
GA0023	122	17.5003	GA	Vehicle	8	344
GA0023	122	17.5003	GA	Vehicle	11	391
GA0023	122	17.5003	GA	Vehicle	14	1136
GA0023	122	17.5003	GA	Vehicle	19	1197
GA0023	122	17.5003	GA	Vehicle	22	1340
GA0023	123	17.5003	GA	Vehicle	0	162
GA0023	123	17.5003	GA	Vehicle	5	222
GA0023	123	17.5003	GA	Vehicle	8	483
GA0023	123	17.5003	GA	Vehicle	11	573
GA0023	123	17.5003	GA	Vehicle	14	843
GA0023	123	17.5003	GA	Vehicle	19	1529
GA0023	123	17.5003	GA	Vehicle	22	1832
GA0023	124	17.5003	GA	Vehicle	0	179
GA0023	124	17.5003	GA	Vehicle	5	360
GA0023	124	17.5003	GA	Vehicle	8	407
GA0023	124	17.5003	GA	Vehicle	11	656
GA0023	124	17.5003	GA	Vehicle	14	951
GA0023	124	17.5003	GA	Vehicle	19	1393
GA0023	124	17.5003	GA	Vehicle	22	1396
GA0023	125	17.5003	GA	Vehicle	0	127
GA0023	125	17.5003	GA	Vehicle	5	196
GA0023	125	17.5003	GA	Vehicle	8	529
GA0023	125	17.5003	GA	Vehicle	11	593
GA0023	125	17.5003	GA	Vehicle	14	922
GA0023	125	17.5003	GA	Vehicle	19	1109
GA0023	125	17.5003	GA	Vehicle	22	1624
GA0023	126	17.5003	GA	Vehicle	0	231
GA0023	126	17.5003	GA	Vehicle	5	346
GA0023	126	17.5003	GA	Vehicle	8	467
GA0023	126	17.5003	GA	Vehicle	11	691
GA0023	126	17.5003	GA	Vehicle	14	1380
GA0023	126	17.5003	GA	Vehicle	19	1404
GA0023	126	17.5003	GA	Vehicle	22	1251
GA0023	127	17.5003	GA	Vehicle	0	144
GA0023	127	17.5003	GA	Vehicle	5	173
GA0023	127	17.5003	GA	Vehicle	8	295
GA0023	127	17.5003	GA	Vehicle	11	430
GA0023	127	17.5003	GA	Vehicle	14	568
GA0023	127	17.5003	GA	Vehicle	19	609
GA0023	127	17.5003	GA	Vehicle	22	669
GA0023	128	17.5003	GA	Vehicle	0	117
GA0023	128	17.5003	GA	Vehicle	5	208
GA0023	128	17.5003	GA	Vehicle	8	348
GA0023	128	17.5003	GA	Vehicle	11	428
GA0023	128	17.5003	GA	Vehicle	14	823
GA0023	128	17.5003	GA	Vehicle	19	958
GA0023	128	17.5003	GA	Vehicle	22	820
GA0025	129	30.7857	GA	Vehicle	0	170
GA0025	129	30.7857	GA	Vehicle	3	200
GA0025	129	30.7857	GA	Vehicle	7	215
GA0025	129	30.7857	GA	Vehicle	10	238
GA0025	129	30.7857	GA	Vehicle	14	263
GA0025	129	30.7857	GA	Vehicle	17	284
GA0025	129	30.7857	GA	Vehicle	21	357
GA0025	130	30.7857	GA	Vehicle	0	213
GA0025	130	30.7857	GA	Vehicle	3	274
GA0025	130	30.7857	GA	Vehicle	7	348
GA0025	130	30.7857	GA	Vehicle	10	384
GA0025	130	30.7857	GA	Vehicle	14	478
GA0025	130	30.7857	GA	Vehicle	17	568
GA0025	130	30.7857	GA	Vehicle	21	700
GA0025	131	30.7857	GA	Vehicle	0	184
GA0025	131	30.7857	GA	Vehicle	3	204
GA0025	131	30.7857	GA	Vehicle	7	275
GA0025	131	30.7857	GA	Vehicle	10	312
GA0025	131	30.7857	GA	Vehicle	14	340
GA0025	131	30.7857	GA	Vehicle	17	305
GA0025	131	30.7857	GA	Vehicle	21	374
GA0025	132	30.7857	GA	Vehicle	0	167
GA0025	132	30.7857	GA	Vehicle	3	189
GA0025	132	30.7857	GA	Vehicle	7	304
GA0025	132	30.7857	GA	Vehicle	10	364
GA0025	132	30.7857	GA	Vehicle	14	357
GA0025	132	30.7857	GA	Vehicle	17	405
GA0025	132	30.7857	GA	Vehicle	21	475
GA0025	133	30.7857	GA	Vehicle	0	161
GA0025	133	30.7857	GA	Vehicle	3	219
GA0025	133	30.7857	GA	Vehicle	7	251
GA0025	133	30.7857	GA	Vehicle	10	290
GA0025	133	30.7857	GA	Vehicle	14	323
GA0025	133	30.7857	GA	Vehicle	17	376
GA0025	133	30.7857	GA	Vehicle	21	447
GA0025	134	30.7857	GA	Vehicle	0	178
GA0025	134	30.7857	GA	Vehicle	3	224
GA0025	134	30.7857	GA	Vehicle	7	258
GA0025	134	30.7857	GA	Vehicle	10	295
GA0025	134	30.7857	GA	Vehicle	14	349
GA0025	134	30.7857	GA	Vehicle	17	408
GA0025	134	30.7857	GA	Vehicle	21	615
GA0025	135	30.7857	GA	Vehicle	0	191
GA0025	135	30.7857	GA	Vehicle	3	291
GA0025	135	30.7857	GA	Vehicle	7	341
GA0025	135	30.7857	GA	Vehicle	10	379
GA0025	135	30.7857	GA	Vehicle	14	419
GA0025	135	30.7857	GA	Vehicle	17	487
GA0025	135	30.7857	GA	Vehicle	21	698
GA0025	136	30.7857	GA	Vehicle	0	200
GA0025	136	30.7857	GA	Vehicle	3	245
GA0025	136	30.7857	GA	Vehicle	7	297
GA0025	136	30.7857	GA	Vehicle	10	357
GA0025	136	30.7857	GA	Vehicle	14	413
GA0025	136	30.7857	GA	Vehicle	17	513
GA0025	136	30.7857	GA	Vehicle	21	570
GA0033	137	22.8754	GA	Vehicle	0	211
GA0033	137	22.8754	GA	Vehicle	4	320
GA0033	137	22.8754	GA	Vehicle	7	334
GA0033	137	22.8754	GA	Vehicle	11	465
GA0033	137	22.8754	GA	Vehicle	14	662
GA0033	137	22.8754	GA	Vehicle	17	750
GA0033	137	22.8754	GA	Vehicle	20	748
GA0033	138	22.8754	GA	Vehicle	0	156
GA0033	138	22.8754	GA	Vehicle	4	140
GA0033	138	22.8754	GA	Vehicle	7	157
GA0033	138	22.8754	GA	Vehicle	11	281
GA0033	138	22.8754	GA	Vehicle	14	450
GA0033	138	22.8754	GA	Vehicle	17	510
GA0033	138	22.8754	GA	Vehicle	20	473
GA0033	139	22.8754	GA	Vehicle	0	295
GA0033	139	22.8754	GA	Vehicle	4	305
GA0033	139	22.8754	GA	Vehicle	7	329
GA0033	139	22.8754	GA	Vehicle	11	390
GA0033	139	22.8754	GA	Vehicle	14	377
GA0033	139	22.8754	GA	Vehicle	17	330
GA0033	139	22.8754	GA	Vehicle	20	513
GA0033	140	22.8754	GA	Vehicle	0	103
GA0033	140	22.8754	GA	Vehicle	4	200
GA0033	140	22.8754	GA	Vehicle	7	162
GA0033	140	22.8754	GA	Vehicle	11	325
GA0033	140	22.8754	GA	Vehicle	14	376
GA0033	140	22.8754	GA	Vehicle	17	486
GA0033	140	22.8754	GA	Vehicle	20	559
GA0033	141	22.8754	GA	Vehicle	0	134
GA0033	141	22.8754	GA	Vehicle	4	364
GA0033	141	22.8754	GA	Vehicle	7	313
GA0033	141	22.8754	GA	Vehicle	11	226
GA0033	141	22.8754	GA	Vehicle	14	468
GA0033	141	22.8754	GA	Vehicle	17	476
GA0033	141	22.8754	GA	Vehicle	20	771
GA0033	142	22.8754	GA	Vehicle	0	124
GA0033	142	22.8754	GA	Vehicle	4	275
GA0033	142	22.8754	GA	Vehicle	7	283
GA0033	142	22.8754	GA	Vehicle	11	332
GA0033	142	22.8754	GA	Vehicle	14	531
GA0033	142	22.8754	GA	Vehicle	17	596
GA0033	142	22.8754	GA	Vehicle	20	770
GA0033	143	22.8754	GA	Vehicle	0	116
GA0033	143	22.8754	GA	Vehicle	4	210
GA0033	143	22.8754	GA	Vehicle	7	295
GA0033	143	22.8754	GA	Vehicle	11	302
GA0033	143	22.8754	GA	Vehicle	14	432
GA0033	143	22.8754	GA	Vehicle	17	507
GA0033	143	22.8754	GA	Vehicle	20	685
GA0033	144	22.8754	GA	Vehicle	0	89
GA0033	144	22.8754	GA	Vehicle	4	113
GA0033	144	22.8754	GA	Vehicle	7	182
GA0033	144	22.8754	GA	Vehicle	11	233
GA0033	144	22.8754	GA	Vehicle	14	291
GA0033	144	22.8754	GA	Vehicle	17	293
GA0033	144	22.8754	GA	Vehicle	20	520
GA0037	145	16.0931	GA	Vehicle	0	113
GA0037	145	16.0931	GA	Vehicle	3	145
GA0037	145	16.0931	GA	Vehicle	7	236
GA0037	145	16.0931	GA	Vehicle	10	287
GA0037	145	16.0931	GA	Vehicle	14	327
GA0037	145	16.0931	GA	Vehicle	17	571
GA0037	145	16.0931	GA	Vehicle	21	589
GA0037	146	16.0931	GA	Vehicle	0	220
GA0037	146	16.0931	GA	Vehicle	3	495
GA0037	146	16.0931	GA	Vehicle	7	687
GA0037	146	16.0931	GA	Vehicle	10	779
GA0037	146	16.0931	GA	Vehicle	14	781
GA0037	146	16.0931	GA	Vehicle	17	933
GA0037	146	16.0931	GA	Vehicle	21	1080
GA0037	147	16.0931	GA	Vehicle	0	217
GA0037	147	16.0931	GA	Vehicle	3	408
GA0037	147	16.0931	GA	Vehicle	7	665
GA0037	147	16.0931	GA	Vehicle	10	938
GA0037	147	16.0931	GA	Vehicle	14	1361
GA0037	147	16.0931	GA	Vehicle	17	1380
GA0037	147	16.0931	GA	Vehicle	21	1480
GA0037	148	16.0931	GA	Vehicle	0	176
GA0037	148	16.0931	GA	Vehicle	3	311
GA0037	148	16.0931	GA	Vehicle	7	427
GA0037	148	16.0931	GA	Vehicle	10	340
GA0037	148	16.0931	GA	Vehicle	14	501
GA0037	148	16.0931	GA	Vehicle	17	593
GA0037	148	16.0931	GA	Vehicle	21	662
GA0037	149	16.0931	GA	Vehicle	0	142
GA0037	149	16.0931	GA	Vehicle	3	294
GA0037	149	16.0931	GA	Vehicle	7	445
GA0037	149	16.0931	GA	Vehicle	10	557
GA0037	149	16.0931	GA	Vehicle	14	618
GA0037	149	16.0931	GA	Vehicle	17	801
GA0037	149	16.0931	GA	Vehicle	21	984
GA0037	150	16.0931	GA	Vehicle	0	162
GA0037	150	16.0931	GA	Vehicle	3	376
GA0037	150	16.0931	GA	Vehicle	7	705
GA0037	150	16.0931	GA	Vehicle	10	657
GA0037	150	16.0931	GA	Vehicle	14	1098
GA0037	150	16.0931	GA	Vehicle	17	1183
GA0037	150	16.0931	GA	Vehicle	21	1381
GA0037	151	16.0931	GA	Vehicle	0	117
GA0037	151	16.0931	GA	Vehicle	3	171
GA0037	151	16.0931	GA	Vehicle	7	278
GA0037	151	16.0931	GA	Vehicle	10	319
GA0037	151	16.0931	GA	Vehicle	14	391
GA0037	151	16.0931	GA	Vehicle	17	452
GA0037	151	16.0931	GA	Vehicle	21	667
GA0037	152	16.0931	GA	Vehicle	0	166
GA0037	152	16.0931	GA	Vehicle	3	263
GA0037	152	16.0931	GA	Vehicle	7	443
GA0037	152	16.0931	GA	Vehicle	10	768
GA0037	152	16.0931	GA	Vehicle	14	802
GA0037	152	16.0931	GA	Vehicle	17	1101
GA0037	152	16.0931	GA	Vehicle	21	1314
GA0044	153	27.6908	GA	Vehicle	0	223
GA0044	153	27.6908	GA	Vehicle	5	410
GA0044	153	27.6908	GA	Vehicle	8	581
GA0044	153	27.6908	GA	Vehicle	12	868
GA0044	153	27.6908	GA	Vehicle	15	1116
GA0044	153	27.6908	GA	Vehicle	19	1134
GA0044	153	27.6908	GA	Vehicle	22	1480
GA0044	154	27.6908	GA	Vehicle	0	231
GA0044	154	27.6908	GA	Vehicle	5	330
GA0044	154	27.6908	GA	Vehicle	8	466
GA0044	154	27.6908	GA	Vehicle	12	577
GA0044	154	27.6908	GA	Vehicle	15	702
GA0044	154	27.6908	GA	Vehicle	19	1123
GA0044	154	27.6908	GA	Vehicle	22	1296
GA0044	155	27.6908	GA	Vehicle	0	291
GA0044	155	27.6908	GA	Vehicle	5	536
GA0044	155	27.6908	GA	Vehicle	8	797
GA0044	155	27.6908	GA	Vehicle	12	995
GA0044	155	27.6908	GA	Vehicle	15	1319
GA0044	155	27.6908	GA	Vehicle	19	1687
GA0044	155	27.6908	GA	Vehicle	22	1457
GA0044	156	27.6908	GA	Vehicle	0	159
GA0044	156	27.6908	GA	Vehicle	5	404
GA0044	156	27.6908	GA	Vehicle	8	695
GA0044	156	27.6908	GA	Vehicle	12	999
GA0044	156	27.6908	GA	Vehicle	15	1124
GA0044	156	27.6908	GA	Vehicle	19	1056
GA0044	156	27.6908	GA	Vehicle	22	2048
GA0044	157	27.6908	GA	Vehicle	0	195
GA0044	157	27.6908	GA	Vehicle	5	359
GA0044	157	27.6908	GA	Vehicle	8	497
GA0044	157	27.6908	GA	Vehicle	12	855
GA0044	157	27.6908	GA	Vehicle	15	1168
GA0044	157	27.6908	GA	Vehicle	19	1405
GA0044	157	27.6908	GA	Vehicle	22	1542
GA0044	158	27.6908	GA	Vehicle	0	133
GA0044	158	27.6908	GA	Vehicle	5	173
GA0044	158	27.6908	GA	Vehicle	8	331
GA0044	158	27.6908	GA	Vehicle	12	393
GA0044	158	27.6908	GA	Vehicle	15	612
GA0044	158	27.6908	GA	Vehicle	19	833
GA0044	158	27.6908	GA	Vehicle	22	849
GA0044	159	27.6908	GA	Vehicle	0	252
GA0044	159	27.6908	GA	Vehicle	5	398
GA0044	159	27.6908	GA	Vehicle	8	544
GA0044	159	27.6908	GA	Vehicle	12	974
GA0044	159	27.6908	GA	Vehicle	15	1099
GA0044	159	27.6908	GA	Vehicle	19	1429
GA0044	159	27.6908	GA	Vehicle	22	1753
